Day_of_Week,Weekend_Day,Month,Season,PM2.5 µg/m³,Over_PM25_Limit,NO µg/m³,NO2 µg/m³,CO mg/m³,O µg/m³,Mean_Temperature_°C,Humidity_Level_%,Mean_Windspeed_km/h,ATM_Pressure,ATM_Phenom_Fog,ATM_Phenom_Snow,ATM_Phenom_Rain,ATM_Phenom_Sultriness
0,0,3,2,24.0,0,132.4,59.5,1.7,19.5,9.0,85.0,7.0,1011.0,1,0,1,0
1,0,3,2,19.0,0,116.4,60.5,1.8,18.1,9.0,66.0,5.0,1011.0,1,0,0,0
2,0,3,2,31.0,1,102.2,59.2,1.7,13.6,9.0,69.0,6.0,1016.0,0,0,1,0
3,0,3,2,29.0,1,69.2,43.3,1.6,26.9,13.0,72.0,13.0,1009.0,0,0,1,0
4,0,3,2,22.0,0,82.8,43.5,1.8,30.3,13.0,67.0,8.0,1016.0,0,0,0,0
5,1,3,2,10.0,0,52.5,35.1,1.5,51.5,13.0,66.0,9.0,1021.0,0,0,0,0
6,1,3,2,12.0,0,45.9,32.0,1.6,46.5,13.0,70.0,8.0,1016.0,0,0,0,0
0,0,3,2,8.0,0,58.2,35.0,1.6,43.5,11.0,44.0,19.0,1016.0,0,0,0,0
1,0,3,2,8.0,0,60.0,38.8,1.5,54.8,10.0,27.0,11.0,1023.0,0,0,0,0
2,0,3,2,11.0,0,64.6,41.7,1.6,48.5,9.0,56.0,8.0,1013.0,0,0,0,0
3,0,3,2,18.0,0,82.2,49.9,1.8,32.9,9.0,56.0,8.0,1012.0,1,0,0,0
4,0,3,2,8.0,0,64.6,42.8,1.7,37.1,14.0,49.0,12.0,1010.0,0,0,0,0
5,1,3,2,7.0,0,44.9,30.5,1.7,38.9,17.0,52.0,13.0,1013.0,0,0,0,0
6,1,3,2,14.0,0,46.8,34.4,1.7,42.5,13.0,72.0,4.0,1013.0,0,0,0,0
0,0,3,2,7.0,0,51.8,32.6,1.2,55.1,11.0,54.0,16.0,1013.0,0,0,1,0
2,0,3,2,17.0,0,65.1,44.0,0.5,44.2,9.0,52.0,7.0,1030.0,0,0,0,0
3,0,3,2,22.0,0,74.3,49.5,0.6,41.4,9.0,50.0,6.0,1032.0,0,0,0,0
4,0,3,2,33.0,1,110.4,65.1,0.9,34.7,11.0,52.0,4.0,1029.0,0,0,0,0
5,1,3,2,41.0,1,125.9,74.1,1.0,35.0,13.0,51.0,4.0,1025.0,0,0,0,0
6,1,3,2,34.0,1,96.8,62.2,1.0,49.1,15.0,48.0,6.0,1020.0,0,0,0,0
0,0,3,2,20.0,0,45.8,32.8,0.6,79.1,17.0,31.0,21.0,1011.0,0,0,0,0
1,0,3,2,10.0,0,46.2,31.6,0.6,61.2,11.0,46.0,13.0,1020.0,0,0,1,0
2,0,3,2,12.0,0,56.1,38.7,0.6,51.1,10.0,46.0,8.0,1026.0,0,0,0,0
3,0,3,2,12.0,0,57.1,39.5,0.6,47.0,10.0,50.0,8.0,1029.0,0,0,0,0
4,0,3,2,19.0,0,66.8,47.1,0.7,43.8,12.0,49.0,7.0,1030.0,0,0,0,0
5,1,3,2,32.0,1,85.2,57.1,0.8,46.9,13.0,54.0,4.0,1024.0,0,0,0,0
6,1,3,2,33.0,1,77.8,58.7,0.8,58.4,14.0,47.0,5.0,1017.0,0,0,0,0
0,0,4,2,33.0,1,89.0,64.9,0.9,52.6,14.0,48.0,5.0,1016.0,0,0,0,0
1,0,4,2,33.0,1,83.9,63.0,0.5,59.2,15.0,52.0,8.0,1013.0,0,0,1,0
2,0,4,2,20.0,0,81.1,56.2,0.4,53.8,12.0,72.0,12.0,1007.0,0,0,1,0
3,0,4,2,11.0,0,68.0,47.3,0.4,47.2,11.0,88.0,19.0,998.0,0,0,1,0
4,0,4,2,13.0,0,73.1,50.7,0.5,45.3,12.0,69.0,7.0,1001.0,0,0,0,0
5,1,4,2,20.0,0,59.3,44.3,0.4,62.7,13.0,69.0,9.0,1006.0,0,0,0,0
6,1,4,2,16.0,0,42.1,34.4,0.4,64.2,11.0,79.0,7.0,1006.0,0,0,1,0
0,0,4,2,15.0,0,71.5,48.7,0.5,52.1,12.0,76.0,8.0,1007.0,1,0,0,0
1,0,4,2,13.0,0,63.9,47.8,0.5,72.0,15.0,61.0,9.0,1007.0,0,0,0,0
2,0,4,2,18.0,0,82.6,57.5,0.6,53.1,13.0,71.0,6.0,1006.0,0,0,0,0
3,0,4,2,13.0,0,61.8,48.0,0.5,41.8,12.0,89.0,6.0,1009.0,0,0,1,0
4,0,4,2,10.0,0,77.9,52.5,0.6,43.8,13.0,82.0,7.0,1012.0,0,0,1,0
5,1,4,2,18.0,0,55.4,36.9,0.5,50.1,12.0,74.0,13.0,1014.0,0,0,0,0
2,0,4,2,29.0,1,116.2,82.1,0.8,78.8,15.0,61.0,5.0,1020.0,0,0,0,0
3,0,4,2,24.0,0,87.0,66.1,0.7,62.4,16.0,59.0,11.0,1024.0,0,0,0,0
4,0,4,2,17.0,0,69.6,53.4,0.5,79.3,16.0,57.0,7.0,1029.0,0,0,0,0
5,1,4,2,20.0,0,68.4,57.2,0.5,71.1,17.0,57.0,6.0,1026.0,0,0,0,0
6,1,4,2,13.0,0,44.4,38.6,0.4,88.2,18.0,49.0,7.0,1020.0,0,0,0,0
0,0,4,2,15.0,0,34.8,28.3,0.4,91.7,16.0,56.0,13.0,1013.0,0,0,0,0
1,0,4,2,6.0,0,57.9,40.8,0.4,51.6,13.0,92.0,14.0,1005.0,0,0,1,0
2,0,4,2,9.0,0,56.9,40.9,0.5,42.1,15.0,90.0,11.0,1012.0,0,0,1,0
3,0,4,2,19.0,0,50.4,37.7,0.5,37.2,14.0,91.0,8.0,1018.0,1,0,1,0
4,0,4,2,12.0,0,46.2,36.5,0.4,58.8,15.0,77.0,14.0,1013.0,0,0,1,0
5,1,4,2,9.0,0,47.8,39.2,0.4,64.2,15.0,55.0,9.0,1015.0,0,0,0,0
6,1,4,2,9.0,0,40.0,31.9,0.3,74.8,16.0,40.0,13.0,1012.0,0,0,0,0
0,0,4,2,7.0,0,48.6,37.2,0.4,64.0,12.0,70.0,8.0,1014.0,0,0,0,0
1,0,4,2,9.0,0,79.9,54.8,0.5,57.2,15.0,59.0,8.0,1012.0,0,0,0,0
2,0,5,2,8.0,0,47.5,40.0,0.4,75.9,17.0,54.0,7.0,1013.0,0,0,1,0
3,0,5,2,7.0,0,40.5,33.0,0.5,82.7,17.0,62.0,11.0,1011.0,0,0,1,0
4,0,5,2,7.0,0,61.2,44.5,0.5,53.7,15.0,78.0,7.0,1008.0,0,0,1,0
5,1,5,2,15.0,0,50.1,38.5,0.5,64.4,15.0,77.0,7.0,1004.0,0,0,1,0
6,1,5,2,6.0,0,36.3,29.6,0.4,68.6,10.0,78.0,11.0,1002.0,0,0,1,0
0,0,5,2,9.0,0,65.2,47.0,0.5,57.9,12.0,64.0,6.0,1012.0,1,0,0,0
1,0,5,2,9.0,0,58.1,43.6,0.6,65.0,13.0,58.0,7.0,1017.0,0,0,0,0
2,0,5,2,14.0,0,76.2,49.5,0.8,45.0,12.0,84.0,9.0,1014.0,0,0,1,0
3,0,5,2,9.0,0,56.6,43.2,0.9,60.8,14.0,75.0,7.0,1006.0,0,0,1,0
4,0,5,2,20.0,0,69.3,51.5,1.0,57.5,17.0,71.0,7.0,1010.0,0,0,0,0
5,1,5,2,13.0,0,48.7,38.5,0.9,59.9,16.0,76.0,8.0,1012.0,0,0,1,0
6,1,5,2,7.0,0,28.2,24.6,0.7,58.1,14.0,75.0,9.0,1014.0,0,0,0,0
0,0,5,2,7.0,0,58.1,42.5,0.7,47.6,16.0,57.0,8.0,1019.0,0,0,0,0
1,0,5,2,14.0,0,71.3,44.4,0.8,53.6,14.0,66.0,13.0,1018.0,0,0,0,0
2,0,5,2,9.0,0,49.6,34.7,0.8,64.5,11.0,65.0,10.0,1015.0,0,0,0,0
3,0,5,2,14.0,0,59.8,44.0,1.0,57.6,15.0,65.0,7.0,1012.0,0,0,0,0
4,0,5,2,14.0,0,57.6,41.0,0.8,51.9,16.0,68.0,12.0,1009.0,0,0,1,0
5,1,5,2,10.0,0,51.7,38.2,0.5,45.0,14.0,87.0,8.0,1007.0,0,0,1,0
6,1,5,2,15.0,0,38.4,33.1,0.5,46.4,14.0,93.0,4.0,1005.0,0,0,1,1
0,0,5,2,12.0,0,49.3,38.5,0.6,45.3,15.0,88.0,6.0,1005.0,0,0,1,0
1,0,5,2,8.0,0,38.1,29.6,0.6,69.8,18.0,69.0,12.0,1008.0,0,0,1,0
2,0,5,2,11.0,0,39.6,31.8,0.6,79.8,19.0,68.0,8.0,1013.0,0,0,1,0
3,0,5,2,14.0,0,49.5,39.5,0.6,73.8,21.0,66.0,6.0,1015.0,1,0,0,0
4,0,5,2,12.0,0,45.1,37.4,0.6,88.6,20.0,63.0,6.0,1013.0,0,0,0,0
5,1,5,2,8.0,0,37.1,31.5,0.5,87.7,18.0,73.0,8.0,1014.0,0,0,1,0
6,1,5,2,8.0,0,31.2,26.5,0.5,78.4,19.0,72.0,6.0,1014.0,0,0,1,0
0,0,5,2,13.0,0,55.9,37.0,0.6,61.5,17.0,88.0,8.0,1010.0,0,0,1,0
1,0,5,2,17.0,0,50.4,37.2,0.7,53.1,17.0,83.0,7.0,1005.0,1,0,1,0
4,0,5,2,6.0,0,47.4,37.1,0.6,74.1,20.0,55.0,8.0,1023.0,0,0,0,0
5,1,6,3,13.0,0,48.5,41.0,0.7,78.1,22.0,57.0,6.0,1021.0,0,0,0,0
6,1,6,3,11.0,0,55.3,45.8,0.8,76.3,23.0,58.0,5.0,1017.0,0,0,0,0
2,0,6,3,7.0,0,36.1,28.7,0.5,89.5,25.0,50.0,8.0,1010.0,0,0,0,0
3,0,6,3,19.0,0,40.2,28.6,0.5,72.8,22.0,62.0,11.0,1012.0,0,0,0,0
4,0,6,3,9.0,0,41.9,31.7,0.5,78.3,22.0,54.0,7.0,1016.0,0,0,0,0
5,1,6,3,11.0,0,28.2,21.7,0.5,87.6,24.0,56.0,7.0,1019.0,0,0,0,0
6,1,6,3,17.0,0,35.9,28.0,0.6,80.3,22.0,65.0,7.0,1020.0,0,0,1,0
0,0,6,3,20.0,0,50.4,36.3,0.7,62.0,24.0,69.0,9.0,1012.0,0,0,1,0
1,0,6,3,17.0,0,40.5,31.2,0.6,70.8,24.0,67.0,6.0,1008.0,0,0,1,0
3,0,6,3,8.0,0,36.5,28.6,0.4,87.0,22.0,46.0,8.0,1015.0,0,0,0,0
4,0,6,3,16.0,0,58.6,46.0,0.6,80.6,24.0,53.0,7.0,1017.0,0,0,1,0
5,1,6,3,14.0,0,32.8,26.1,0.5,81.7,24.0,66.0,8.0,1014.0,1,0,1,0
6,1,6,3,6.0,0,24.7,19.5,0.4,88.5,25.0,56.0,10.0,1014.0,0,0,0,0
0,0,6,3,15.0,0,50.8,37.2,0.6,84.9,26.0,53.0,9.0,1015.0,0,0,0,0
1,0,6,3,12.0,0,45.0,34.7,0.6,96.3,27.0,54.0,7.0,1014.0,0,0,0,0
2,0,6,3,15.0,0,44.0,33.3,0.6,93.5,27.0,52.0,8.0,1012.0,0,0,0,0
3,0,6,3,8.0,0,37.0,29.1,0.5,92.4,26.0,43.0,8.0,1012.0,0,0,0,0
4,0,6,3,11.0,0,43.4,33.2,0.5,82.7,25.0,51.0,7.0,1014.0,0,0,1,0
5,1,6,3,6.0,0,35.9,27.8,0.6,76.2,21.0,74.0,9.0,1014.0,0,0,1,0
6,1,6,3,10.0,0,33.2,26.8,0.7,82.2,24.0,66.0,5.0,1014.0,0,0,0,0
0,0,6,3,18.0,0,49.8,41.4,0.7,105.9,26.0,61.0,6.0,1018.0,0,0,0,0
3,0,6,3,32.0,1,50.0,43.9,0.8,110.7,31.0,64.0,8.0,1018.0,0,0,0,0
4,0,6,3,32.0,1,55.9,44.9,0.8,111.3,30.0,65.0,10.0,1014.0,0,0,0,0
5,1,6,3,11.0,0,30.3,23.2,0.5,115.8,30.0,45.0,14.0,1018.0,0,0,0,0
0,0,7,3,15.0,0,45.0,37.1,0.6,100.0,28.0,55.0,8.0,1017.0,0,0,1,0
1,0,7,3,4.0,0,41.5,32.3,0.6,93.0,28.0,46.0,9.0,1014.0,0,0,0,0
2,0,7,3,11.0,0,41.4,31.6,0.6,112.2,27.0,57.0,11.0,1015.0,0,0,1,0
3,0,7,3,9.0,0,45.1,33.8,0.6,103.0,25.0,63.0,7.0,1017.0,0,0,0,0
4,0,7,3,12.0,0,46.1,36.9,0.7,98.5,28.0,58.0,7.0,1015.0,0,0,0,0
5,1,7,3,15.0,0,25.0,19.7,0.6,96.1,28.0,60.0,8.0,1011.0,0,0,1,0
6,1,7,3,14.0,0,22.0,17.5,0.6,80.6,27.0,68.0,9.0,1008.0,0,0,1,0
0,0,7,3,10.0,0,40.7,31.0,0.6,88.2,27.0,58.0,8.0,1010.0,0,0,0,0
1,0,7,3,8.0,0,36.7,26.6,0.6,86.2,25.0,65.0,13.0,1011.0,0,0,0,0
2,0,7,3,8.0,0,39.1,27.2,0.6,84.2,25.0,61.0,12.0,1011.0,0,0,0,0
3,0,7,3,9.0,0,43.3,31.4,0.6,85.0,25.0,52.0,10.0,1013.0,0,0,0,0
4,0,7,3,11.0,0,41.0,31.1,0.6,82.8,25.0,56.0,8.0,1011.0,0,0,0,0
5,1,7,3,6.0,0,29.9,23.3,0.6,98.3,25.0,58.0,8.0,1010.0,0,0,1,0
6,1,7,3,3.0,0,23.8,18.1,0.5,95.3,24.0,49.0,11.0,1011.0,0,0,0,0
0,0,7,3,3.0,0,38.6,27.0,0.6,67.1,20.0,74.0,11.0,1011.0,0,0,1,0
1,0,7,3,6.0,0,46.7,34.3,0.7,59.9,23.0,68.0,5.0,1014.0,1,0,0,0
2,0,7,3,7.0,0,54.7,42.2,0.7,75.0,24.0,58.0,6.0,1012.0,0,0,0,0
3,0,7,3,12.0,0,49.6,37.2,0.7,84.2,24.0,60.0,9.0,1012.0,0,0,1,0
4,0,7,3,14.0,0,43.6,33.8,0.7,101.9,25.0,61.0,6.0,1015.0,0,0,0,0
5,1,7,3,17.0,0,32.8,27.1,0.7,101.9,27.0,61.0,6.0,1017.0,0,0,0,0
6,1,7,3,11.0,0,21.0,17.4,0.6,103.3,27.0,55.0,7.0,1019.0,0,0,0,0
2,0,7,3,25.0,1,53.0,44.5,0.9,109.3,29.0,63.0,6.0,1016.0,0,0,0,0
3,0,7,3,22.0,0,50.6,41.8,0.9,108.9,30.0,59.0,7.0,1015.0,0,0,0,0
4,0,7,3,15.0,0,39.0,31.9,0.8,97.6,30.0,54.0,8.0,1010.0,0,0,0,0
5,1,7,3,10.0,0,29.1,22.3,0.6,80.8,25.0,64.0,10.0,1004.0,0,0,1,0
6,1,7,3,7.0,0,19.4,15.3,0.6,82.8,24.0,72.0,8.0,999.0,0,0,0,0
0,0,7,3,5.0,0,40.1,29.6,0.7,69.7,27.0,57.0,8.0,1005.0,0,0,0,0
1,0,7,3,5.0,0,32.5,24.8,0.7,79.2,27.0,55.0,8.0,1010.0,0,0,0,0
2,0,7,3,9.0,0,31.4,24.1,0.8,91.2,24.0,71.0,7.0,1012.0,0,0,0,0
3,0,8,3,13.0,0,29.1,23.5,0.7,101.7,26.0,64.0,10.0,1014.0,0,0,0,0
4,0,8,3,7.0,0,40.7,30.8,0.6,83.2,23.0,70.0,10.0,1011.0,0,0,1,0
5,1,8,3,4.0,0,35.3,27.8,0.5,68.5,24.0,55.0,11.0,1012.0,0,0,0,0
6,1,8,3,8.0,0,24.1,19.8,0.5,102.0,25.0,55.0,9.0,1014.0,0,0,0,0
0,0,8,3,9.0,0,33.3,25.6,0.5,102.0,26.0,57.0,9.0,1015.0,0,0,0,0
1,0,8,3,13.0,0,26.6,21.0,0.6,100.0,26.0,64.0,9.0,1014.0,0,0,1,0
2,0,8,3,5.0,0,30.6,21.7,0.6,88.1,20.0,90.0,13.0,1012.0,0,0,1,0
3,0,8,3,7.0,0,37.4,25.9,0.6,66.4,23.0,76.0,8.0,1012.0,1,0,0,0
4,0,8,3,13.0,0,33.5,26.5,0.7,82.4,26.0,74.0,8.0,1015.0,0,0,0,0
5,1,8,3,11.0,0,26.2,21.7,0.6,82.8,27.0,72.0,7.0,1015.0,0,0,0,0
6,1,8,3,11.0,0,17.7,13.9,0.6,95.6,26.0,75.0,7.0,1015.0,0,0,0,0
0,0,8,3,12.0,0,24.0,18.0,0.6,68.1,24.0,80.0,12.0,1012.0,0,0,1,0
1,0,8,3,0.0,0,28.0,20.8,0.5,56.5,23.0,61.0,13.0,1012.0,0,0,0,0
2,0,8,3,3.0,0,23.7,18.6,0.5,76.8,24.0,32.0,13.0,1014.0,0,0,0,0
3,0,8,3,2.0,0,18.3,14.4,0.5,82.6,22.0,59.0,9.0,1016.0,0,0,0,0
4,0,8,3,5.0,0,20.5,16.3,0.5,85.6,23.0,62.0,9.0,1016.0,0,0,0,0
5,1,8,3,5.0,0,25.9,20.3,0.5,90.2,23.0,64.0,8.0,1017.0,0,0,0,0
6,1,8,3,10.0,0,22.4,18.7,0.6,83.9,24.0,65.0,8.0,1016.0,0,0,0,0
0,0,8,3,8.0,0,21.9,17.4,0.5,84.0,25.0,68.0,8.0,1016.0,0,0,0,0
1,0,8,3,10.0,0,28.4,21.4,0.6,81.6,23.0,85.0,13.0,1018.0,0,0,1,0
2,0,8,3,10.0,0,27.5,21.7,0.6,84.5,25.0,61.0,11.0,1019.0,0,0,0,0
3,0,8,3,7.0,0,26.5,19.9,0.5,88.6,25.0,63.0,12.0,1021.0,0,0,1,0
4,0,8,3,4.0,0,34.1,26.1,0.5,62.1,23.0,75.0,9.0,1022.0,0,0,1,0
5,1,8,3,14.0,0,31.6,25.9,0.5,62.0,24.0,71.0,9.0,1020.0,0,0,1,0
6,1,8,3,12.0,0,22.2,17.6,0.5,91.5,25.0,68.0,9.0,1018.0,0,0,0,0
0,0,8,3,12.0,0,32.6,24.3,0.6,83.3,25.0,68.0,9.0,1018.0,0,0,0,0
1,0,8,3,18.0,0,36.5,27.9,0.6,89.4,25.0,70.0,9.0,1018.0,0,0,0,0
2,0,8,3,12.0,0,41.4,30.0,0.6,70.0,21.0,92.0,13.0,1019.0,0,0,1,0
3,0,8,3,10.0,0,42.7,30.5,0.6,57.4,24.0,73.0,7.0,1018.0,1,0,0,0
4,0,8,3,16.0,0,57.6,37.1,0.7,74.9,25.0,66.0,9.0,1019.0,0,0,0,0
5,1,8,3,14.0,0,34.3,26.8,0.6,88.7,24.0,78.0,11.0,1017.0,0,0,1,0
6,1,9,4,15.0,0,34.5,27.7,0.6,75.8,25.0,71.0,10.0,1013.0,0,0,0,0
0,0,9,4,14.0,0,45.2,32.2,0.7,83.9,24.0,70.0,8.0,1014.0,0,0,1,0
2,0,9,4,9.0,0,47.1,31.4,0.7,71.5,22.0,63.0,8.0,1019.0,0,0,0,0
3,0,9,4,15.0,0,48.4,35.6,0.7,67.8,19.0,79.0,14.0,1013.0,0,0,1,0
4,0,9,4,4.0,0,46.0,30.8,0.7,38.4,16.0,78.0,15.0,1016.0,0,0,1,0
5,1,9,4,8.0,0,34.9,25.5,0.7,51.1,18.0,79.0,6.0,1015.0,1,0,0,0
6,1,9,4,4.0,0,28.6,21.2,0.6,56.8,17.0,75.0,13.0,1012.0,0,0,1,0
0,0,9,4,6.0,0,49.5,32.7,0.7,39.9,16.0,63.0,9.0,1012.0,1,0,0,0
1,0,9,4,9.0,0,56.5,39.1,0.7,39.4,17.0,70.0,9.0,1017.0,0,0,0,0
2,0,9,4,11.0,0,57.8,38.4,0.8,37.2,19.0,67.0,8.0,1021.0,0,0,0,0
3,0,9,4,18.0,0,74.8,55.6,1.1,54.4,21.0,71.0,7.0,1028.0,0,0,0,0
4,0,9,4,19.0,0,68.0,51.7,1.1,65.3,22.0,72.0,9.0,1030.0,0,0,0,0
5,1,9,4,22.0,0,51.6,43.1,1.0,74.2,22.0,77.0,7.0,1028.0,1,0,0,0
6,1,9,4,22.0,0,46.2,38.8,1.0,71.8,22.0,78.0,7.0,1025.0,0,0,0,0
0,0,9,4,27.0,1,65.7,52.7,1.0,66.7,23.0,78.0,7.0,1019.0,1,0,0,0
1,0,9,4,13.0,0,63.2,46.1,0.7,76.5,23.0,74.0,8.0,1015.0,1,0,0,0
2,0,9,4,12.0,0,53.7,39.6,0.6,70.4,21.0,79.0,7.0,1015.0,0,0,1,0
3,0,9,4,8.0,0,78.7,44.4,0.6,44.9,18.0,85.0,8.0,1020.0,0,0,1,0
4,0,9,4,12.0,0,71.5,45.3,0.6,50.7,18.0,63.0,7.0,1025.0,0,0,0,0
5,1,9,4,12.0,0,60.0,43.4,0.5,61.9,16.0,64.0,6.0,1024.0,0,0,0,0
6,1,9,4,18.0,0,45.5,35.4,0.6,59.8,16.0,80.0,8.0,1019.0,0,0,1,0
0,0,9,4,23.0,0,62.2,42.9,0.6,44.6,17.0,85.0,7.0,1014.0,0,0,1,0
1,0,9,4,32.0,1,101.3,61.9,0.8,23.8,16.0,79.0,7.0,1014.0,1,0,0,0
2,0,9,4,18.0,0,94.2,57.2,0.8,32.9,17.0,76.0,7.0,1010.0,0,0,0,0
3,0,9,4,38.0,1,70.9,51.8,0.8,35.0,18.0,85.0,8.0,1014.0,0,0,0,0
4,0,9,4,44.0,1,81.1,58.3,0.9,32.4,19.0,86.0,6.0,1017.0,0,0,0,0
5,1,9,4,20.0,0,62.9,43.8,0.7,43.2,20.0,83.0,6.0,1016.0,0,0,0,0
6,1,9,4,6.0,0,33.9,26.7,0.6,64.0,19.0,80.0,8.0,1015.0,1,0,0,0
1,0,10,4,14.0,0,68.0,48.1,0.8,41.7,19.0,84.0,8.0,1012.0,1,0,1,0
2,0,10,4,7.0,0,63.9,43.1,0.7,43.6,19.0,79.0,8.0,1004.0,1,0,1,0
3,0,10,4,8.0,0,72.7,44.6,0.6,47.7,18.0,33.0,16.0,1011.0,0,0,1,0
4,0,10,4,14.0,0,71.3,46.9,0.6,30.7,13.0,74.0,9.0,1013.0,0,0,0,0
5,1,10,4,20.0,0,80.5,54.0,0.7,31.0,14.0,73.0,9.0,1010.0,1,0,0,0
6,1,10,4,29.0,1,51.3,35.9,0.7,45.6,15.0,78.0,8.0,1014.0,0,0,1,0
0,0,10,4,5.0,0,55.6,36.8,0.7,43.4,15.0,82.0,8.0,1013.0,1,0,1,0
1,0,10,4,19.0,0,74.7,48.2,0.8,27.6,14.0,83.0,7.0,1019.0,1,0,0,0
2,0,10,4,21.0,0,85.5,54.0,0.8,14.3,14.0,95.0,6.0,1017.0,0,0,1,0
3,0,10,4,25.0,1,79.7,46.3,0.9,18.2,14.0,89.0,8.0,1016.0,1,0,0,0
4,0,10,4,30.0,1,92.7,50.8,0.7,18.3,13.0,86.0,7.0,1024.0,1,0,0,0
5,1,10,4,40.0,1,101.9,58.6,0.8,23.6,13.0,86.0,6.0,1024.0,1,0,0,0
6,1,10,4,46.0,1,96.0,53.9,0.9,16.1,14.0,85.0,8.0,1024.0,1,0,0,0
0,0,10,4,41.0,1,97.7,54.8,0.9,12.3,16.0,82.0,5.0,1022.0,0,0,0,0
1,0,10,4,34.0,1,57.9,40.0,0.6,22.8,16.0,98.0,18.0,1012.0,0,0,1,0
2,0,10,4,3.0,0,104.3,57.1,0.8,35.7,13.0,83.0,8.0,1016.0,1,0,0,0
3,0,10,4,12.0,0,130.2,60.1,0.9,15.1,14.0,82.0,7.0,1019.0,1,0,0,0
4,0,10,4,13.0,0,66.8,46.1,0.7,31.9,15.0,92.0,5.0,1018.0,0,0,1,1
5,1,10,4,16.0,0,56.6,38.7,0.6,19.9,15.0,100.0,11.0,1015.0,0,0,1,0
6,1,10,4,11.0,0,38.8,27.8,0.6,36.3,16.0,100.0,12.0,1017.0,0,0,1,0
0,0,10,4,5.0,0,74.1,45.2,0.6,28.3,17.0,99.0,12.0,1020.0,0,0,1,0
1,0,10,4,14.0,0,90.8,49.2,0.9,27.6,18.0,91.0,7.0,1023.0,1,0,0,0
2,0,10,4,27.0,1,137.4,58.7,1.1,12.6,17.0,92.0,7.0,1020.0,1,0,1,0
3,0,10,4,21.0,0,76.2,50.5,0.7,15.3,16.0,100.0,10.0,1016.0,0,0,1,0
4,0,10,4,11.0,0,122.0,53.2,1.0,8.1,16.0,89.0,6.0,1020.0,1,0,0,0
5,1,10,4,15.0,0,117.2,54.6,1.0,11.7,15.0,85.0,10.0,1024.0,1,0,0,0
6,1,10,4,17.0,0,127.8,53.8,1.1,12.2,14.0,85.0,7.0,1021.0,1,0,0,0
0,0,10,4,31.0,1,103.3,56.8,1.0,13.0,15.0,93.0,6.0,1016.0,1,0,0,0
1,0,10,4,36.0,1,82.2,54.2,0.8,12.7,15.0,98.0,5.0,1016.0,1,0,1,1
2,0,10,4,22.0,0,66.5,37.6,0.7,12.1,13.0,92.0,8.0,1020.0,0,0,0,0
3,0,10,4,18.0,0,65.4,36.5,0.7,15.6,12.0,79.0,7.0,1020.0,0,0,0,0
4,0,11,4,15.0,0,56.9,39.0,0.6,21.0,12.0,72.0,5.0,1017.0,0,0,0,0
5,1,11,4,22.0,0,55.6,35.6,0.6,20.4,11.0,87.0,4.0,1009.0,0,0,1,0
6,1,11,4,5.0,0,50.1,30.3,0.6,10.5,11.0,96.0,7.0,995.0,0,0,1,0
0,0,11,4,12.0,0,146.6,49.2,1.1,4.2,12.0,90.0,7.0,997.0,1,0,0,0
1,0,11,4,18.0,0,108.2,49.1,0.9,6.5,13.0,89.0,6.0,997.0,1,0,1,0
2,0,11,4,12.0,0,123.9,61.4,0.9,7.1,10.0,94.0,5.0,1003.0,1,0,1,1
3,0,11,4,16.0,0,145.1,61.8,0.9,5.1,9.0,93.0,7.0,1007.0,1,0,1,0
4,0,11,4,6.0,0,78.4,49.5,0.7,24.4,10.0,89.0,11.0,1003.0,0,0,1,0
5,1,11,4,15.0,0,111.2,56.2,0.8,12.5,9.0,84.0,6.0,1008.0,1,0,1,0
6,1,11,4,29.0,1,96.5,50.3,0.9,11.0,8.0,89.0,4.0,1011.0,1,0,0,0
0,0,11,4,16.0,0,125.9,61.1,0.9,4.7,8.0,89.0,5.0,1013.0,1,0,1,0
1,0,11,4,14.0,0,110.7,53.7,0.9,12.2,8.0,91.0,6.0,1002.0,0,0,1,0
2,0,11,4,23.0,0,132.2,61.0,1.1,11.6,9.0,75.0,7.0,999.0,1,0,0,0
3,0,11,4,18.0,0,143.8,63.1,1.1,5.3,7.0,75.0,8.0,1007.0,0,0,1,0
4,0,11,4,16.0,0,105.6,41.6,1.1,20.3,8.0,90.0,12.0,1001.0,0,0,1,0
5,1,11,4,19.0,0,88.3,49.5,1.0,11.9,8.0,92.0,4.0,1011.0,0,0,1,1
6,1,11,4,10.0,0,65.3,45.1,0.9,23.4,7.0,94.0,6.0,1004.0,0,0,1,0
0,0,11,4,23.0,0,111.0,55.3,1.0,9.3,7.0,93.0,5.0,1012.0,1,0,1,1
1,0,11,4,12.0,0,119.6,63.7,1.0,12.7,8.0,97.0,6.0,1015.0,0,0,1,0
2,0,11,4,19.0,0,111.2,53.2,1.2,7.9,9.0,95.0,6.0,1013.0,0,0,1,0
3,0,11,4,25.0,1,87.8,48.1,1.1,8.8,10.0,92.0,6.0,1012.0,0,0,1,0
4,0,11,4,20.0,0,84.7,44.2,1.0,6.8,10.0,93.0,10.0,1012.0,0,0,1,0
5,1,11,4,5.0,0,42.8,30.2,0.8,41.5,12.0,85.0,21.0,1005.0,0,0,1,0
6,1,11,4,8.0,0,63.4,41.3,0.9,31.8,12.0,86.0,13.0,1006.0,0,0,1,0
0,0,11,4,16.0,0,147.5,58.4,1.3,8.1,13.0,83.0,7.0,1009.0,1,0,1,0
